"","id_spotify","score","title_rs","title_sp","artist_rs","artist_sp"
"8164",59114,0.326923076923077,"Superstition","My Cherie Amour","Stevie Wonder","['Stevie Wonder']"
"8165",59115,0.375,"Light My Fire","Touch Me","The Doors","['The Doors']"
"8166",59115,0.4,"The End","Touch Me","The Doors","['The Doors']"
"8167",59116,0.548387096774194,"Fortunate Son","Green River","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8168",59116,0.548387096774194,"Fortunate Son","Green River","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8169",59116,0.53125,"Bad Moon Rising","Green River","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8170",59116,0.457142857142857,"Wholl Stop the Rain","Green River","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8171",59116,0.576271186440678,"Proud Mary","Green River","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8172",59117,0.372881355932203,"Stand!","Everyday People","Sly and the Family Stone","['Sly & The Family Stone']"
"8173",59119,0.32258064516129,"Heartbreaker","Dazed and Confused - 1990 Remaster","Led Zeppelin","['Led Zeppelin']"
"8174",59120,0.914893617021277,"Whipping Post","Whipping Post","The Allman Brothers Band","['The Allman Brothers Band']"
"8175",59122,0.583333333333333,"Heartbreaker","Heartbreaker - 1990 Remaster","Led Zeppelin","['Led Zeppelin']"
"8176",59122,0.327272727272727,"Ramble On","Heartbreaker - 1990 Remaster","Led Zeppelin","['Led Zeppelin']"
"8177",59124,0.34375,"That Lady (Part 1 and 2)","It's Your Thing","The Isley Brothers","['The Isley Brothers']"
"8178",59124,0.904761904761905,"Its Your Thing","It's Your Thing","The Isley Brothers","['The Isley Brothers']"
"8179",59129,0.304347826086957,"Desolation Row","Lay, Lady, Lay","Bob Dylan","['Bob Dylan']"
"8180",59134,0.53968253968254,"Proud Mary","Midnight Special","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8181",59134,0.515151515151515,"Fortunate Son","Midnight Special","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8182",59134,0.5,"Bad Moon Rising","Midnight Special","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8183",59134,0.515151515151515,"Fortunate Son","Midnight Special","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8184",59134,0.432432432432432,"Wholl Stop the Rain","Midnight Special","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8185",59136,0.515151515151515,"Bad Moon Rising","Cotton Fields","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8186",59136,0.557377049180328,"Proud Mary","Cotton Fields","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8187",59136,0.444444444444444,"Wholl Stop the Rain","Cotton Fields","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8188",59136,0.53125,"Fortunate Son","Cotton Fields","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8189",59136,0.53125,"Fortunate Son","Cotton Fields","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8190",59140,0.891891891891892,"Both Sides Now","Both Sides Now","Joni Mitchell","['Joni Mitchell']"
"8191",59140,0.369565217391304,"Help Me","Both Sides Now","Joni Mitchell","['Joni Mitchell']"
"8192",59141,0.596491228070175,"Bad Moon Rising","Lodi","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8193",59141,0.618181818181818,"Fortunate Son","Lodi","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8194",59141,0.653846153846154,"Proud Mary","Lodi","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8195",59141,0.618181818181818,"Fortunate Son","Lodi","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8196",59141,0.507936507936508,"Wholl Stop the Rain","Lodi","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8197",59144,0.9,"I Wanna Be Your Dog","I Wanna Be Your Dog","The Stooges","['The Stooges']"
"8198",59146,0.307692307692308,"Yesterday","Because - Remastered 2009","The Beatles","['The Beatles']"
"8199",59146,0.340425531914894,"Rain","Because - Remastered 2009","The Beatles","['The Beatles']"
"8200",59146,0.30188679245283,"In My Life","Because - Remastered 2009","The Beatles","['The Beatles']"
"8201",59146,0.309090909090909,"Come Together","Because - Remastered 2009","The Beatles","['The Beatles']"
"8202",59146,0.313725490196078,"Hey Jude","Because - Remastered 2009","The Beatles","['The Beatles']"
"8203",59146,0.30188679245283,"Penny Lane","Because - Remastered 2009","The Beatles","['The Beatles']"
"8204",59146,0.333333333333333,"Something","Because - Remastered 2009","The Beatles","['The Beatles']"
"8205",59149,0.305084745762712,"Whole Lotta Love","Thank You - 1990 Remaster","Led Zeppelin","['Led Zeppelin']"
"8206",59149,0.346153846153846,"Ramble On","Thank You - 1990 Remaster","Led Zeppelin","['Led Zeppelin']"
"8207",59149,0.377358490566038,"Heartbreaker","Thank You - 1990 Remaster","Led Zeppelin","['Led Zeppelin']"
"8208",59149,0.305084745762712,"Whole Lotta Love","Thank You - 1990 Remaster","Led Zeppelin","['Led Zeppelin']"
"8209",59150,0.363636363636364,"My Girl","I Can't Get Next To You","The Temptations","['The Temptations']"
"8210",59150,0.363636363636364,"My Girl","I Can't Get Next To You","The Temptations","['The Temptations']"
"8211",59157,0.885714285714286,"The Thrill is Gone","The Thrill Is Gone","B.B. King","['B.B. King']"
"8212",59159,0.314814814814815,"Blue Suede Shoes","In the Ghetto","Elvis Presley","['Elvis Presley']"
"8213",59159,0.326923076923077,"Jailhouse Rock","In the Ghetto","Elvis Presley","['Elvis Presley']"
"8214",59159,0.326923076923077,"Jailhouse Rock","In the Ghetto","Elvis Presley","['Elvis Presley']"
"8215",59159,0.326923076923077,"Love Me Tender","In the Ghetto","Elvis Presley","['Elvis Presley']"
"8216",59159,0.365384615384615,"Suspicious Minds","In the Ghetto","Elvis Presley","['Elvis Presley']"
"8217",59159,0.333333333333333,"Mystery Train","In the Ghetto","Elvis Presley","['Elvis Presley']"
"8218",59159,0.361702127659574,"Hound Dog","In the Ghetto","Elvis Presley","['Elvis Presley']"
"8219",59159,0.314814814814815,"Heartbreak Hotel","In the Ghetto","Elvis Presley","['Elvis Presley']"
"8220",59159,0.34,"All Shook Up","In the Ghetto","Elvis Presley","['Elvis Presley']"
"8221",59159,0.365384615384615,"Suspicious Minds","In the Ghetto","Elvis Presley","['Elvis Presley']"
"8222",59159,0.333333333333333,"Dont Be Cruel","In the Ghetto","Elvis Presley","['Elvis Presley']"
"8223",59159,0.333333333333333,"Mystery Train","In the Ghetto","Elvis Presley","['Elvis Presley']"
"8224",59160,0.30188679245283,"Yesterday","Sun King - Remastered 2009","The Beatles","['The Beatles']"
"8225",59160,0.326923076923077,"Something","Sun King - Remastered 2009","The Beatles","['The Beatles']"
"8226",59160,0.303571428571429,"Come Together","Sun King - Remastered 2009","The Beatles","['The Beatles']"
"8227",59160,0.307692307692308,"Hey Jude","Sun King - Remastered 2009","The Beatles","['The Beatles']"
"8228",59160,0.333333333333333,"Rain","Sun King - Remastered 2009","The Beatles","['The Beatles']"
"8229",59161,0.433962264150943,"Paint it Black","Monkey Man","The Rolling Stones","['The Rolling Stones']"
"8230",59161,0.458333333333333,"Miss You","Monkey Man","The Rolling Stones","['The Rolling Stones']"
"8231",59161,0.44,"Wild Horses","Monkey Man","The Rolling Stones","['The Rolling Stones']"
"8232",59161,0.425925925925926,"Beast of Burden","Monkey Man","The Rolling Stones","['The Rolling Stones']"
"8233",59161,0.470588235294118,"Gimme Shelter","Monkey Man","The Rolling Stones","['The Rolling Stones']"
"8234",59161,0.450980392156863,"Ruby Tuesday","Monkey Man","The Rolling Stones","['The Rolling Stones']"
"8235",59161,0.375,"(I Can't Get No) Satisfaction'","Monkey Man","The Rolling Stones","['The Rolling Stones']"
"8236",59161,0.431372549019608,"Brown Sugar","Monkey Man","The Rolling Stones","['The Rolling Stones']"
"8237",59161,0.5,"Street Fighting Man","Monkey Man","The Rolling Stones","['The Rolling Stones']"
"8238",59161,0.377049180327869,"Sympathy for the Devil","Monkey Man","The Rolling Stones","['The Rolling Stones']"
"8239",59162,0.305084745762712,"Ramble On","Bring It on Home - 2012 Remaster","Led Zeppelin","['Led Zeppelin']"
"8240",59162,0.333333333333333,"Heartbreaker","Bring It on Home - 2012 Remaster","Led Zeppelin","['Led Zeppelin']"
"8241",59163,0.30188679245283,"In My Life","The End - Remastered 2009","The Beatles","['The Beatles']"
"8242",59163,0.333333333333333,"Something","The End - Remastered 2009","The Beatles","['The Beatles']"
"8243",59163,0.307692307692308,"Yesterday","The End - Remastered 2009","The Beatles","['The Beatles']"
"8244",59163,0.340425531914894,"Rain","The End - Remastered 2009","The Beatles","['The Beatles']"
"8245",59163,0.313725490196078,"Hey Jude","The End - Remastered 2009","The Beatles","['The Beatles']"
"8246",59163,0.309090909090909,"Come Together","The End - Remastered 2009","The Beatles","['The Beatles']"
"8247",59163,0.30188679245283,"Penny Lane","The End - Remastered 2009","The Beatles","['The Beatles']"
"8248",59165,0.3125,"Heartbreaker","I Can't Quit You Baby - 1990 Remaster","Led Zeppelin","['Led Zeppelin']"
"8249",59167,0.314814814814815,"Try a Little Tenderness","Love Man","Otis Redding","['Otis Redding']"
"8250",59170,0.914893617021277,"Whipping Post","Whipping Post","The Allman Brothers Band","['The Allman Brothers Band']"
"8251",59172,0.41304347826087,"Mustang Sally","Hey Jude","Wilson Pickett","['Wilson Pickett']"
"8252",59173,0.54,"Heroin","After Hours","The Velvet Underground","['The Velvet Underground']"
"8253",59173,0.472727272727273,"Sweet Jane","After Hours","The Velvet Underground","['The Velvet Underground']"
"8254",59176,0.315789473684211,"Ramble On","The Lemon Song - 1993 Remaster","Led Zeppelin","['Led Zeppelin']"
"8255",59176,0.344827586206897,"Heartbreaker","The Lemon Song - 1993 Remaster","Led Zeppelin","['Led Zeppelin']"
"8256",59177,0.317460317460317,"Heartbreaker","How Many More Times - 1993 Remaster","Led Zeppelin","['Led Zeppelin']"
"8257",59179,0.30188679245283,"Rain","Polythene Pam - Remastered 2009","The Beatles","['The Beatles']"
"8258",59182,0.390243902439024,"Bad Moon Rising","Have You Ever Seen The Rain","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8259",59182,0.417721518987342,"Fortunate Son","Have You Ever Seen The Rain","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8260",59182,0.573333333333333,"Wholl Stop the Rain","Have You Ever Seen The Rain","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8261",59182,0.417721518987342,"Fortunate Son","Have You Ever Seen The Rain","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8262",59182,0.415584415584416,"Proud Mary","Have You Ever Seen The Rain","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8263",59183,0.529411764705882,"Fire and Rain","Fire and Rain - 2019 Remaster","James Taylor","['James Taylor']"
"8264",59184,0.444444444444444,"Whipping Post","Midnight Rider","The Allman Brothers Band","['The Allman Brothers Band']"
"8265",59187,0.547169811320755,"Into the Mystic","Into the Mystic - 2013 Remaster","Van Morrison","['Van Morrison']"
"8266",59187,0.310344827586207,"Moondance","Into the Mystic - 2013 Remaster","Van Morrison","['Van Morrison']"
"8267",59188,0.458333333333333,"Let It Be","Let It Be - Remastered 2009","The Beatles","['The Beatles']"
"8268",59189,0.365853658536585,"Tiny Dancer","Your Song","Elton John","['Elton John']"
"8269",59189,0.375,"Rocket Man","Your Song","Elton John","['Elton John']"
"8270",59189,0.3125,"Candle in the Wind","Your Song","Elton John","['Elton John']"
"8271",59191,0.48936170212766,"Paranoid","Paranoid - 2016 Remaster","Black Sabbath","['Black Sabbath']"
"8272",59191,0.346153846153846,"Iron Man","Paranoid - 2016 Remaster","Black Sabbath","['Black Sabbath']"
"8273",59193,0.612244897959184,"My Sweet Lord","My Sweet Lord - 2014 Mix","George Harrison","['George Harrison']"
"8274",59197,0.372549019607843,"Paranoid","Iron Man - 2014 Remaster","Black Sabbath","['Black Sabbath']"
"8275",59197,0.458333333333333,"Iron Man","Iron Man - 2014 Remaster","Black Sabbath","['Black Sabbath']"
"8276",59199,0.310344827586207,"Into the Mystic","Moondance - 2013 Remaster","Van Morrison","['Van Morrison']"
"8277",59199,0.48936170212766,"Moondance","Moondance - 2013 Remaster","Van Morrison","['Van Morrison']"
"8278",59200,0.453333333333333,"Wholl Stop the Rain","Up Around The Bend","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8279",59200,0.438356164383562,"Bad Moon Rising","Up Around The Bend","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8280",59200,0.450704225352113,"Fortunate Son","Up Around The Bend","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8281",59200,0.470588235294118,"Proud Mary","Up Around The Bend","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8282",59200,0.450704225352113,"Fortunate Son","Up Around The Bend","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8283",59203,0.301587301587302,"Paranoid","War Pigs / Luke's Wall - 2014 Remaster","Black Sabbath","['Black Sabbath']"
"8284",59204,0.789473684210526,"I Walk the Line","I Walk the Line","Johnny Cash","['Johnny Cash']"
"8285",59206,0.314814814814815,"Both Sides Now","Big Yellow Taxi","Joni Mitchell","['Joni Mitchell']"
"8286",59206,0.391304347826087,"Help Me","Big Yellow Taxi","Joni Mitchell","['Joni Mitchell']"
"8287",59211,0.571428571428571,"Maybe Im Amazed","Maybe I’m Amazed - Remastered 2011","Paul McCartney","['Paul McCartney']"
"8288",59212,0.368421052631579,"My Sweet Lord","What Is Life - 2014 Mix","George Harrison","['George Harrison']"
"8289",59213,0.716666666666667,"Bridge Over Troubled Water","Bridge Over Troubled Water","Simon and Garfunkel","['Simon & Garfunkel']"
"8290",59216,0.302325581395349,"The End","Roadhouse Blues","The Doors","['The Doors']"
"8291",59217,0.41025641025641,"Bad Moon Rising","Lookin' Out My Back Door","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8292",59217,0.421052631578947,"Fortunate Son","Lookin' Out My Back Door","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8293",59217,0.421052631578947,"Fortunate Son","Lookin' Out My Back Door","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8294",59217,0.438356164383562,"Proud Mary","Lookin' Out My Back Door","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8295",59217,0.425,"Wholl Stop the Rain","Lookin' Out My Back Door","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8296",59219,0.426470588235294,"Sweet Jane","Oh! Sweet Nuthin' - 2015 Remaster","The Velvet Underground","['The Velvet Underground']"
"8297",59219,0.388059701492537,"Heroin","Oh! Sweet Nuthin' - 2015 Remaster","The Velvet Underground","['The Velvet Underground']"
"8298",59223,0.305084745762712,"Into the Mystic","Crazy Love - 2013 Remaster","Van Morrison","['Van Morrison']"
"8299",59223,0.339622641509434,"Moondance","Crazy Love - 2013 Remaster","Van Morrison","['Van Morrison']"
"8300",59224,0.305084745762712,"Moondance","And It Stoned Me - 2013 Remaster","Van Morrison","['Van Morrison']"
"8301",59227,0.435897435897436,"Sweet Jane","Sweet Jane - Full Length Version; 2015 Remaster","The Velvet Underground","['The Velvet Underground']"
"8302",59227,0.317073170731707,"Heroin","Sweet Jane - Full Length Version; 2015 Remaster","The Velvet Underground","['The Velvet Underground']"
"8303",59229,0.432432432432432,"Bad Moon Rising","Who'll Stop The Rain","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8304",59229,0.464788732394366,"Fortunate Son","Who'll Stop The Rain","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8305",59229,0.929824561403509,"Wholl Stop the Rain","Who'll Stop The Rain","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8306",59229,0.464788732394366,"Fortunate Son","Who'll Stop The Rain","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8307",59229,0.463768115942029,"Proud Mary","Who'll Stop The Rain","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8308",59230,0.426666666666667,"Fortunate Son","Run Through The Jungle","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8309",59230,0.430379746835443,"Wholl Stop the Rain","Run Through The Jungle","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8310",59230,0.426666666666667,"Fortunate Son","Run Through The Jungle","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8311",59230,0.415584415584416,"Bad Moon Rising","Run Through The Jungle","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8312",59230,0.444444444444444,"Proud Mary","Run Through The Jungle","Creedence Clearwater Revival","['Creedence Clearwater Revival']"
"8313",59234,0.327272727272727,"Into the Mystic","Domino - 1999 Remaster","Van Morrison","['Van Morrison']"
"8314",59234,0.36734693877551,"Moondance","Domino - 1999 Remaster","Van Morrison","['Van Morrison']"
"8315",59238,0.321428571428571,"Into the Mystic","Caravan - 2013 Remaster","Van Morrison","['Van Morrison']"
"8316",59238,0.36,"Moondance","Caravan - 2013 Remaster","Van Morrison","['Van Morrison']"
"8317",59243,0.327272727272727,"Heartbreaker","Tangerine - 2012 Remaster","Led Zeppelin","['Led Zeppelin']"
"8318",59243,0.320754716981132,"Black Dog","Tangerine - 2012 Remaster","Led Zeppelin","['Led Zeppelin']"
"8319",59244,0.342105263157895,"The End","Peace Frog","The Doors","['The Doors']"
"8320",59247,0.306122448979592,"Rain","Get Back - Remastered 2009","The Beatles","['The Beatles']"
"8321",59247,0.326923076923077,"Let It Be","Get Back - Remastered 2009","The Beatles","['The Beatles']"
"8322",59248,0.327272727272727,"Higher Ground","We Can Work It Out","Stevie Wonder","['Stevie Wonder']"
"8323",59248,0.333333333333333,"Superstition","We Can Work It Out","Stevie Wonder","['Stevie Wonder']"
"8324",59248,0.333333333333333,"Superstition","We Can Work It Out","Stevie Wonder","['Stevie Wonder']"
"8325",59251,0.355932203389831,"My Sweet Lord","If Not For You - 2014 Mix","George Harrison","['George Harrison']"
"8326",59259,0.572916666666667,"Thank You (Falettinme Be Mice Elf Agin)","Thank You (Falettinme Be Mice Elf Agin) - single master","Sly and the Family Stone","['Sly & The Family Stone']"
"8327",59261,0.333333333333333,"Paranoid","Planet Caravan - 2013 Remaster","Black Sabbath","['Black Sabbath']"
"8328",59261,0.310344827586207,"Iron Man","Planet Caravan - 2013 Remaster","Black Sabbath","['Black Sabbath']"
"8329",59268,0.305084745762712,"Fire and Rain","Country Road - 2019 Remaster","James Taylor","['James Taylor']"
"8330",59270,0.323076923076923,"My Sweet Lord","All Things Must Pass - 2014 Mix","George Harrison","['George Harrison']"
"8331",59271,0.32,"Imagine","Hold On - Remastered 2010","John Lennon","['John Lennon']"
"8332",59275,0.305084745762712,"Heartbreaker","That's the Way - 2012 Remaster","Led Zeppelin","['Led Zeppelin']"
"8333",59277,0.9,"Weve Only Just Begun","We've Only Just Begun","Carpenters","['Carpenters']"
"8334",59282,0.357142857142857,"Rocket Man","Tiny Dancer","Elton John","['Elton John']"
"8335",59282,0.870967741935484,"Tiny Dancer","Tiny Dancer","Elton John","['Elton John']"
"8336",59284,0.857142857142857,"Baba ORiley","Baba O'Riley","The Who","['The Who']"
"8337",59285,0.571428571428571,"Stairway to Heaven","Stairway to Heaven - 2012 Remaster","Led Zeppelin","['Led Zeppelin']"
"8338",59286,0.375,"Lean on Me","Ain't No Sunshine","Bill Withers","['Bill Withers']"
"8339",59286,0.894736842105263,"Aint No Sunshine","Ain't No Sunshine","Bill Withers","['Bill Withers']"
"8340",59287,0.512820512820513,"Imagine","Imagine - 2010 Mix","John Lennon","['John Lennon']"
"8341",59288,0.48936170212766,"Black Dog","Black Dog - 2012 Remaster","Led Zeppelin","['Led Zeppelin']"
"8342",59288,0.327272727272727,"Heartbreaker","Black Dog - 2012 Remaster","Led Zeppelin","['Led Zeppelin']"
"8343",59289,0.418181818181818,"Miss You","Wild Horses - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8344",59289,0.366666666666667,"Ruby Tuesday","Wild Horses - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8345",59289,0.360655737704918,"Gimme Shelter","Wild Horses - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8346",59289,0.354838709677419,"Paint it Black","Wild Horses - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8347",59289,0.328358208955224,"Street Fighting Man","Wild Horses - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8348",59289,0.370967741935484,"Beast of Burden","Wild Horses - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8349",59289,0.314285714285714,"Sympathy for the Devil","Wild Horses - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8350",59289,0.63265306122449,"Wild Horses","Wild Horses - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8351",59289,0.421052631578947,"Brown Sugar","Wild Horses - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8352",59292,0.34,"Da Ya Think Im Sexy?","Maggie May","Rod Stewart","['Rod Stewart']"
"8353",59296,0.404255319148936,"Lets Get It On","What's Going On","Marvin Gaye","['Marvin Gaye']"
"8354",59296,0.885714285714286,"What's Going On","What's Going On","Marvin Gaye","['Marvin Gaye']"
"8355",59297,0.366666666666667,"Ruby Tuesday","Brown Sugar - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8356",59297,0.370967741935484,"Beast of Burden","Brown Sugar - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8357",59297,0.418181818181818,"Miss You","Brown Sugar - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8358",59297,0.428571428571429,"Wild Horses","Brown Sugar - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8359",59297,0.354838709677419,"Paint it Black","Brown Sugar - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8360",59297,0.62,"Brown Sugar","Brown Sugar - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8361",59297,0.328358208955224,"Street Fighting Man","Brown Sugar - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8362",59297,0.360655737704918,"Gimme Shelter","Brown Sugar - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8363",59297,0.314285714285714,"Sympathy for the Devil","Brown Sugar - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8364",59300,0.894736842105263,"Tired of Being Alone","Tired of Being Alone","Al Green","['Al Green']"
"8365",59301,0.521739130434783,"Just My Imagination","Just My Imagination (Running Away With Me)","The Temptations","['The Temptations']"
"8366",59306,0.346938775510204,"Both Sides Now","California","Joni Mitchell","['Joni Mitchell']"
"8367",59306,0.439024390243902,"Help Me","California","Joni Mitchell","['Joni Mitchell']"
"8368",59307,0.409090909090909,"Help Me","A Case of You","Joni Mitchell","['Joni Mitchell']"
"8369",59307,0.326923076923077,"Both Sides Now","A Case of You","Joni Mitchell","['Joni Mitchell']"
"8370",59308,0.342857142857143,"Wild Horses","Can't You Hear Me Knocking - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8371",59308,0.302631578947368,"Beast of Burden","Can't You Hear Me Knocking - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8372",59308,0.333333333333333,"Miss You","Can't You Hear Me Knocking - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8373",59308,0.338028169014085,"Brown Sugar","Can't You Hear Me Knocking - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8374",59313,0.307692307692308,"Heroes","Life on Mars? - 2015 Remaster","David Bowie","['David Bowie']"
"8375",59317,0.571428571428571,"Stairway to Heaven","Stairway to Heaven - 1990 Remaster","Led Zeppelin","['Led Zeppelin']"
"8376",59318,0.361111111111111,"The End","L.A. Woman","The Doors","['The Doors']"
"8377",59318,0.30952380952381,"Light My Fire","L.A. Woman","The Doors","['The Doors']"
"8378",59319,0.30952380952381,"The End","Love Her Madly","The Doors","['The Doors']"
"8379",59323,0.321428571428571,"Black Dog","Rock and Roll - 2012 Remaster","Led Zeppelin","['Led Zeppelin']"
"8380",59323,0.305084745762712,"Heartbreaker","Rock and Roll - 2012 Remaster","Led Zeppelin","['Led Zeppelin']"
"8381",59326,0.340425531914894,"Heroes","Changes - 2015 Remaster","David Bowie","['David Bowie']"
"8382",59339,0.404255319148936,"Lets Get It On","What's Going On","Marvin Gaye","['Marvin Gaye']"
"8383",59339,0.885714285714286,"What's Going On","What's Going On","Marvin Gaye","['Marvin Gaye']"
"8384",59340,0.358490566037736,"Iron Man","Sweet Leaf - 2014 Remaster","Black Sabbath","['Black Sabbath']"
"8385",59340,0.333333333333333,"Paranoid","Sweet Leaf - 2014 Remaster","Black Sabbath","['Black Sabbath']"
"8386",59341,0.346153846153846,"Aint No Sunshine","Grandma's Hands","Bill Withers","['Bill Withers']"
"8387",59341,0.361702127659574,"Lean on Me","Grandma's Hands","Bill Withers","['Bill Withers']"
"8388",59348,0.328358208955224,"Its Your Thing","Love the One You're With","The Isley Brothers","['The Isley Brothers']"
"8389",59348,0.319444444444444,"That Lady (Part 1 and 2)","Love the One You're With","The Isley Brothers","['The Isley Brothers']"
"8390",59351,0.457142857142857,"Rocket Man","Levon","Elton John","['Elton John']"
"8391",59351,0.444444444444444,"Tiny Dancer","Levon","Elton John","['Elton John']"
"8392",59351,0.340909090909091,"Candle in the Wind","Levon","Elton John","['Elton John']"
"8393",59359,0.360655737704918,"Ruby Tuesday","Dead Flowers - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8394",59359,0.365079365079365,"Beast of Burden","Dead Flowers - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8395",59359,0.413793103448276,"Brown Sugar","Dead Flowers - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8396",59359,0.349206349206349,"Paint it Black","Dead Flowers - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8397",59359,0.309859154929577,"Sympathy for the Devil","Dead Flowers - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8398",59359,0.323529411764706,"Street Fighting Man","Dead Flowers - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8399",59359,0.421052631578947,"Wild Horses","Dead Flowers - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8400",59359,0.354838709677419,"Gimme Shelter","Dead Flowers - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8401",59359,0.410714285714286,"Miss You","Dead Flowers - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8402",59360,0.333333333333333,"Comfortably Numb","Fearless","Pink Floyd","['Pink Floyd']"
"8403",59360,0.319148936170213,"Wish You Were Here","Fearless","Pink Floyd","['Pink Floyd']"
"8404",59361,0.386363636363636,"Both Sides Now","River","Joni Mitchell","['Joni Mitchell']"
"8405",59361,0.5,"Help Me","River","Joni Mitchell","['Joni Mitchell']"
"8406",59363,0.319148936170213,"Ring of Fire","Man in Black","Johnny Cash","['Johnny Cash']"
"8407",59363,0.319148936170213,"Ring of Fire","Man in Black","Johnny Cash","['Johnny Cash']"
"8408",59369,0.354166666666667,"Jolene","Coat of Many Colors","Dolly Parton","['Dolly Parton']"
"8409",59371,0.349206349206349,"Ruby Tuesday","Moonlight Mile - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8410",59371,0.353846153846154,"Beast of Burden","Moonlight Mile - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8411",59371,0.34375,"Gimme Shelter","Moonlight Mile - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8412",59371,0.314285714285714,"Street Fighting Man","Moonlight Mile - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8413",59371,0.338461538461538,"Paint it Black","Moonlight Mile - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8414",59371,0.406779661016949,"Wild Horses","Moonlight Mile - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
